id	sentence	id_tr	sentence_tr
651801	Mój ojciec siedział i czytał wieczorną gazetę.	6991260	Мой отец сидел и читал вечернюю газету.
4735288	Gdzie jest wejście na scenę?	6991296	Где вход на сцену?
2979810	Kawa i papierosy.	467877	Кофе и сигареты.
6993808	Myślałem, że będzie Pan tu przed wpół do trzeciej.	6993260	Я думал, вы будете тут к половине третьего.
6995419	Damy sobie jakoś radę bez ciebie.	6994671	Как-нибудь без тебя обойдёмся.
6995420	Ile lat ma Pańska córka?	6994584	Сколько лет Вашей дочери?
6995423	Po angielsku mówi się niemal wszędzie.	6993116	На английском говорят почти везде.
6995439	Ten dom nie jest mój.	6993119	Тот дом не мой.
6995442	Obaj są w tym samym wieku.	6993095	Они оба одного возраста.
5664996	Jesteś charyzmatyczny.	3712439	Ты харизматичен.
989491	To mądry człowiek.	3461158	Он мудрый человек.
951300	Ten kwiat jest dla niej bardzo ważny.	7021939	Этот цветок для неё очень важен.
569897	Czy mówisz po angielsku?	3097220	Ты говоришь по-английски?
403047	Dzień dobry!	329715	Доброе утро!
7053537	Tom nie może być starszy niż Mary.	3971168	Том не может быть старше Мэри.
732892	Kosmonauci polecieli na Księżyc w rakiecie.	7063481	Космонавты вылетели на Луну в ракете.
349454	Boli mnie głowa.	1060808	У меня голова болит.
350101	Już nie wiem, co robić.	5576	Я уже не знаю, что делать.
7105830	Tomku, jestem w domu	4170979	Том, я дома.
7105839	Tomek chodzi szybko.	4170989	Том ходит быстро.
7105843	Tomek chce więcej.	4170991	Том хочет больше.
7105855	Tomek się nudził.	4171001	Том был скучным.
6155595	Tom zabarykadował się w swojej sypialni.	7118558	Том забаррикадировался в своей спальне.
2183390	Czytam książki.	2812280	Я читаю книги.
362927	Liczymy tylko na twoją pomoc.	7166917	Мы рассчитываем только на твою помощь.
531984	U kogo się strzygłeś?	7166919	У кого ты подстригся?
2186132	Umiesz mówić po łacinie?	7217654	Ты умеешь говорить по-латински?
6155767	Szafa stała na lewo od drzwi.	7239234	Шкаф стоял слева от двери.
651796	Nie mogłem spuścić oczu z tego widoku.	7265267	Я не мог оторвать взгляд от этого вида.
3289032	Nie tylko ty, ale i on nie zna prawdy.	7291130	Не только ты, но и он не знает правды.
356508	Dał nam nie tylko ubrania, ale i trochę pieniędzy.	4944958	Он дал нам не только одежду, но и немного денег.
410073	On już tu nie mieszka.	7291176	Он тут больше не живёт.
3898941	Nie znam tej gry.	7291177	Я не знаю эту игру.
4412297	Gdzie jest pociąg?	2746811	Где поезд?
6329814	Przepraszam, gdzie jest wyjście?	3452806	Простите, где находится выход?
5366895	Głośniej.	5156015	Сильнее.
7411822	Nie czytam.	5175208	Я не читаю.
2256050	Ma zielone oczy.	1493438	У него зелёные глаза.
3375603	On zna Mary.	3375926	Он знает Мэри.
4347942	Gdzie on teraz pracuje?	3470298	Где он сейчас работает?
4505613	Mars jest planetą.	5601094	Марс — это планета.
6883675	Tom powiedział, że znów to zrobi.	7524533	Том сказал, что снова это сделает.
931100	Była nie tylko aktorką, ale i sławną malarką.	6299769	Она была не только актрисой, но и известной художницей.
355265	Pies jest biały.	528212	Собака белая.
7558739	Nagle wszystkie światła zgasły.	445350	Внезапно весь свет погас.
5182792	To jest nasza planeta.	4713438	Это наша планета.
3749814	Co ja robię?	3746912	Что я делаю?
367598	Co zrobił Jean?	3532428	Что сделал Жан?
1591808	Ten pokój jest zbyt duży.	7683933	Эта комната очень большая.
5053957	Z mojego punktu widzenia Tokio i Osaka jako metropolie praktycznie niczym się nie różnią	7713529	С моей точки зрения, как мегаполисы Токио и Осака практически ничем не отличаются.
7725979	Pogoda jest ładna.	3671713	Погода прекрасная.
7725981	Pogoda jest piękna.	3671713	Погода прекрасная.
7730331	Oprócz tego ona ma ładnego kota.	7742676	А еще у нее есть красивый кот.
7730335	Jill jest inteligentna i oprócz tego miła.	7742684	Джилл умна и к тому же симпатична.
7729053	On przyszedł pierwszy.	7742685	Он пришел первым.
7727827	Jest o jeden mniej.	7742698	Одним меньше.
7727830	Lepiej mniej niż wcale.	5189400	Лучше меньше, чем ничего.
7729048	Nikt nie rodzi się mistrzem.	7742747	Чемпионами не рождаются.
7730307	Co wiecie oprócz tego?	7742752	Что еще вам известно?
2148696	Po co ci ta wykałaczka?	7743164	Зачем тебе эта зубочистка?
7005722	Po prostu się wygłupialiśmy.	4238883	Мы просто дурачились.
359870	Przypuśćmy, że się wzbogacisz na wyścigach.	7743188	Предположим, ты разбогатеешь на скачках.
7180291	Twoja pomoc nie jest już potrzebna.	7743197	Твоя помощь больше не нужна.
3032338	Tom nie mógł powstrzymać się od płaczu.	7743211	Том не мог сдержать слез.
2265392	Uważaj gdzie idziesz!	7743219	Смотри куда идешь!
7053931	Tom po prostu próbuje zachować twarz.	7743227	Том просто пытается сохранить лицо.
6903833	Ryż jest już zebrany.	7743231	Рис уже убрали.
7304048	Tylko Tom odważył się powiedzieć prawdę.	7743234	Только Том посмел сказать правду.
2189401	To jest Matsuko i ja w Japonii.	7743235	Это мы с Мацуко в Японии.
1348446	Zamknąłem drzwi, by nas nie usłyszeli.	7743237	Я закрыл дверь, чтобы нас не услышали.
368146	Zejdźmy tą ścieżką.	7743241	Давай спустимся по этой тропинке.
6689986	Powiedz Tomowi co to było.	7743242	Расскажи Тому, что это было.
6155592	Toaleta jest zapchana.	7743245	Унитаз забился.
1002674	Istnieje zagrożenie wojną.	7743249	Существует угроза войны.
540116	Zawsze czytam, aż zasnę.	7743252	Я всегда читаю, пока не усну.
458227	Wielu straciło swoje domy podczas trzęsienia ziemi.	7743257	Многие потеряли свои жилища в результате землетрясения.
6534573	Tom popatrzył na Mary i wzruszył ramionami.	7743267	Том взглянул на Мэри и пожал плечами.
6995385	Jak ty to możesz oglądać?	6014841	Как ты можешь это смотреть?
3070717	Wiem, co ryzykowałeś.	7743274	Я знаю, чем ты рисковал.
6305568	Na podróż poślubną pojechali do Włoch.	7743277	В свадебное путешествие они поехали в Италию.
6553731	Wkrótce będzie za ciemno, aby cokolwiek zobaczyć.	7743288	Скоро будет слишком темно, чтобы что-нибудь увидеть.
3032397	Wielu ludzi straciło pracę podczas wielkiego kryzysu w Stanach Zjednoczonych.	7743297	Многие потеряли работу во время Великой депрессии в США.
775936	W butelce została odrobina mleka.	7743301	В бутылке осталась капля молока.
946854	Człowiek nie przeżyje bez powietrza.	7743304	Человек не выживет без воздуха.
744241	Pomysłów nie brakuje.	5256892	В идеях недостатка нет.
5960521	Gra została przełożona z powodu deszczu.	4653059	Игра была отложена из-за дождя.
7151444	Tom był pochłonięty problemami w domu, co nie pozwoliło mu się skoncentrować na pracy.	7743357	Том был поглощен домашними проблемами и ему было трудно сосредоточиться на работе.
5491774	Szczur zrobił dziurę w ścianie.	1988939	Крыса прогрызла дыру в стене.
906128	Jak wytrzymujesz ten hałas?	7743369	Как ты выдерживаешь этот шум?
6313127	Jak długo to zajmuje?	430454	Сколько времени это займёт?
579550	Jak długo to zajmie?	430454	Сколько времени это займёт?
6464179	Moja dziewczyna jest starsza ode mnie.	7743645	Моя девушка старше меня.
1352082	Jest gotowy, pod jednym warunkiem, by do nas dołączyć.	7743654	Он готов присоединиться к нам при одном условии.
7151368	Nie mam obowiązku tego robić.	7743673	Я не обязан этим заниматься.
6301910	To tańsza alternatywa.	7743677	Это менее дорогой вариант.
991318	Wielu rodziców uważa, że dzieci nie powinny jeść po 20:00.	7743687	Многие родители считают, что детям не следует есть после 20:00.
2246749	Jego osiągnięcia naukowe są imponujące.	7743694	Его научные достижения впечатляют.
3100405	To pierwszy raz, kiedy jem we włoskiej pizzerii.	7743696	Я первый раз ем в итальянской пиццерии.
6602321	Tom już nigdy nikogo nie zrani.	7744066	Том никогда больше никого не обидит.
6441637	Masz iść i trochę odpocząć.	4836395	Тебе нужно отдохнуть.
3757090	Dasz sobie radę sam w ten weekend?	7744094	Ты справишься один в эти выходные?
756963	Czy mogę dostać zaliczkę z pensji?	7744099	Я могу получить аванс в счет зарплаты?
3430551	Myślę, że mam całkiem niezły pomysł.	7744107	Кажется, у меня есть неплохая идея.
7183372	Zastanawiam się czy Tom lubi to robić.	7744111	Интересно, Тому нравится этим заниматься?
5700264	Obojętność jest gorsza od nienawiści.	7744114	Равнодушие хуже ненависти.
1353137	Tamto muzeum okazało się ogromne.	7744118	Музей оказался очень большим.
640342	Po jakiemu mówi się w Korei?	469139	На каком языке говорят в Корее?
3070526	Mógłbyś mi powiedzieć, o co w tym wszystkim chodzi?	7744187	Ты не мог бы мне сказать, что всё это значит?
525166	Wyszła za mąż w wieku siedemnastu lat.	3644001	Она вышла замуж в семнадцать лет.
973160	Zaczynam myśleć, że nie powinienem był zaciągać się do wojska.	7744574	Я начинаю думать, что мне не стоило идти в армию.
2977229	Jest czas na mówienie i czas na wyciszenie się.	7744641	Есть время говорить и время молчать.
3871964	Jak to często z nią bywa, nie dotrzymała obietnicy.	7744699	Как это часто с ней бывает, она не сдержала обещание.
3777849	W większości wyborów, kandydat który dostaje większość głosów, wygrywa wybory.	7744712	Как правило кандидат, получивший большинство голосов, выигрывает выборы.
3529028	Która jest córką Toma?	7744722	Которая из них дочь Тома?
3841291	Nie złożę sprawy do sądu.	7744789	Я не буду подавать в суд.
3046740	Dobry okaz może ważyć nawet do kilograma.	7744794	Хороший экземпляр может весить до килограмма.
3631020	Czy zostawisz mi trochę ciasteczek?	7744827	Оставишь мне немного печенек?
7164752	Tom i John obaj twierdzą, że całowali się z Mary.	7746965	Том и Джон оба говорят, что целовались с Мэри.
976147	Gdybyś mi wczoraj pomógł, uniknęlibyśmy problemu.	7746966	Если бы ты вчера мне помог, у нас бы не было этой проблемы.
3429316	Działa jak powinno.	7749968	Все работает как надо.
6849536	Nie lubię jak pies dotyka mnie tym mokrym nosem!	7751965	Мне не нравится, когда собака тычет в меня мокрым носом.
3743847	Chleb spleśniał.	5694984	Хлеб заплесневел.
3743851	Robotnicy budowlani pracują tylko wtedy gdy szef na nich patrzy.	7751966	Строители работают, только когда на них смотрит бригадир.
3744887	Takie przypadki są u nas na porządku dziennym.	7751967	Такие случаи у нас в порядке вещей.
3744780	Salwa z dział doszczętnie zniszczyła zabudowania.	7751968	Залп артиллерии полностью разрушил постройки.
3743833	Twórca USB otrzymał stosy listów zdenerwowanych użytkowników nie mogących włożyć wtyczki za pierwszym razem.	7751969	Создатель USB получил кучу писем от расстроенных пользователей, которые не смогли вставить разъем в порт с первого раза.
1350202	Źle wymierzył i spudłowal.	7752069	Он плохо прицелился и промахнулся.
2178575	Ryba psuje się od głowy.	650750	Рыба гниёт с головы.
2177656	Mam zatkany nos od rana.	7753227	У меня с утра нос заложен.
1357170	Nie udawaj Greka.	7753235	Не прикидывайся дурачком.
623688	Na czym skończyliśmy?	7753309	На чем мы остановились?
357111	Jest ich sześć osób.	7753711	Их шестеро.
3835977	Jedna jaskółka wiosny nie czyni.	423251	Одна ласточка весны не делает.
6729872	Jak poradzić sobie z takim zimnem?	7775618	Как справиться с таким холодом?
451081	Właśnie ugryzł mnie komar.	1467659	Меня только что укусил комар.
7783274	Jaka jest różnica?	657511	В чём разница?
416269	Wypił całą butelkę mleka.	1991547	Он выпил целую бутылку молока.
3853627	W pokoju panowała cisza.	3302849	В комнате царила тишина.
1220879	W pokoju zapanowała cisza.	3302849	В комнате царила тишина.
7787661	Jak nazywa się ta wieś?	6955718	Как называется эта деревня?
838949	Nasza drużyna jest na samym dole tabeli.	7798262	Наша команда находится в подвале турнирной таблицы.
2784646	To łóżko jest ciężkie.	2291298	Эта кровать тяжёлая.
406210	Trzymaj język za zębami.	7830288	Держи языки за зубами.
7840563	Był sobie chłopczyk, imieniem Janek, na pozór skromny niby baranek.	7840592	Жил-был мальчик по имени Ваня, на вид скромный, будто барашек.
768717	Przy produkcji papieru zużywa się dużo drewna.	7862306	При изготовлении бумаги используется много древесины.
1182265	Przyjdź kiedy zechcesz.	7862308	Приходи, когда захочешь.
610006	Nie próbuj wszystkich tych rzeczy robić za jednym razem.	7862311	Не пытайся сделать всё это одновременно.
2372627	Te skarpetki śmierdzą.	7862313	Эти носки воняют.
4412570	Spotkałam starego znajomego.	7862314	Я встретил старого знакомого.
521486	On myśli wyłącznie o sobie.	7862316	Он думает исключительно о себе.
912639	Nad miastem leci samolot.	7862317	Над городом летит самолёт.
6441028	Jaka mąka jest do tego potrzebna?	7869778	Какая мука для этого нужна?
7873574	To prosto perfekcyjnie!	7873476	Это просто идеально!
7881186	Co jest powodem twoich porażek?	6622465	В чём причина твоей неудачи?
7886529	Należeli do klasy średniej.	7525309	Они принадлежали к среднему классу.
7886558	Jestem dentystą.	6686572	Я зубной врач.
348760	Mój dom jest duży.	1009016	Мой дом большой.
358730	Niemcy graniczą z Francją.	598575	Германия граничит с Францией.
360989	Nie znalazłem ojca ani w jego pokoju, ani w ogrodzie.	1009023	Я не нашел отца ни в его комнате, ни в саду.
366619	On nie jedzie.	5798943	Он не едет.
372408	Zapisałeś numer telefonu?	492009	Ты записал номер телефона?
405637	Przyszła do nas wczoraj.	822217	Она пришла к нам вчера.
406217	Rumuni z Siedmiogrodu mówią bardzo powoli.	1729820	Румыны из Трансильвании говорят очень медленно.
440524	Wyglądał na bardzo zmęczonego.	5292402	Он выглядел очень уставшим.
524535	On ma dwie córki.	883946	У него две дочери.
524981	Rozzłościłem go.	500015	Я разозлил его.
526432	Nauczyłem się żyć bez niej.	5615	Я научился жить без неё.
603504	Co byś zrobił, gdybym umarł?!	4901890	Что бы ты сделал, если бы я умер?
742353	On gra w swoim pokoju.	536898	Он играет в своей комнате.
822177	Wszyscy ludzie są równi.	1674674	Все люди равны.
827776	Po deszczu słońce wyszło zza chmur.	1987517	После дождя солнце вышло из-за туч.
856052	Głowa mnie boli.	426566	У меня болит голова.
906080	Obudź mnie o ósmej.	905970	Разбуди меня в восемь.
924453	Dlaczego zawsze ja?	924359	Почему всегда я?
977243	Przyszedłeś za wcześnie.	2373699	Ты пришёл слишком рано.
1080406	Ona biegle mówi po francusku.	685940	Она свободно говорит по-французски.
1109960	Jak się czujesz?	1341893	Как ты себя чувствуешь?
1353203	Co się teraz dzieje w Polsce?	3100533	Что сейчас происходит в Польше?
1591138	Mieszkam na Malcie.	1082182	Я живу на Мальте.
1592020	Idę do kina.	2015106	Я иду в кино.
1793490	Byłem spragniony.	2528332	Я хотел пить.
1793490	Byłem spragniony.	5007379	Мне хотелось пить.
2144802	Drzwi są czerwone.	5454173	Дверь красная.
2145078	Nie lubi przegrywać.	4584058	Он не любит проигрывать.
2145194	Czy naprawdę potrafisz pływać?	2885000	Ты правда умеешь плавать?
2145216	Mądrze postąpił.	5347062	Он поступил мудро.
2145931	Boisz się go.	2730207	Ты его боишься.
2145934	Jak to możliwe?	2134442	Как это возможно?
2146070	Źle słyszę.	2839270	Я плохо слышу.
2184599	Mam wiele książek.	445327	У меня много книг.
2218902	Mary spojrzała na siebie w lustrze.	1678820	Мэри посмотрелась в зеркало.
2394581	W tym pokoju wolno palić.	5343878	В этой комнате разрешено курить.
2671592	Kochasz ją?	2677796	Ты её любишь?
2832456	Jakiego koloru jest pomarańcza?	2749686	Какого цвета апельсин?
2994934	Myślisz, że jest martwy?	2880662	Думаешь, он мёртв?
2995877	Wiem, gdzie on jest.	3985787	Я знаю, где он.
3004484	Pomogłem jej powiesić obraz na ścianie.	1009027	Я помог ей повесить картину на стену.
3016061	Tu i teraz.	614512	Здесь и сейчас.
3049815	Musimy zachować spokój.	922360	Мы должны сохранять спокойствие.
3051143	Teraz pada deszcz.	4620012	Сейчас идёт дождь.
3064084	Ludzie boją się wojny.	794859	Люди боятся войны.
3084851	To jest szkoła.	3084732	Это школа.
3248545	Nie potrzebujesz mojego pozwolenia.	5806199	Тебе не нужно моё разрешение.
3421834	Zapytała mnie czy umiem szyć.	4378071	Она спросила меня, умею ли я шить.
3482901	Dlaczego mi nie powiedziałeś?	2766718	Почему ты мне не сказал?
3605042	Uciekli?	5616889	Они сбежали?
3697526	Tom potrzebuje pomocy Mary.	5556757	Тому нужна помощь Мэри.
3718738	Możemy pomóc Tomowi.	5594767	Мы можем помочь Тому.
3744030	Ten, kto urodził się w Armenii, jest Armeńczykiem.	3744048	Кто родился в Армении - армянин.
3744030	Ten, kto urodził się w Armenii, jest Armeńczykiem.	3744049	Родившийся в Армении — армянин.
3749826	Tom jeszcze nie śpi?	4211645	Том ещё не спит?
3749890	Tom miał rację.	3783012	Том был прав.
3793986	Kierujemy się na północ.	3454814	Мы направляемся на север.
3865316	Pokój ma dwa okna.	3615593	В комнате два окна.
3930139	To jest na ósmym piętrze.	4310738	Это на восьмом этаже.
3978237	Tom nie śpi.	2778583	Том не спит.
4113098	Wstań i ukłoń się.	5875164	Встань и поклонись.
4148617	Telefon znowu zadzwonił.	4241565	Телефон снова зазвонил.
4328001	Tom naprawił swój zegar.	3581304	Том починил свои часы.
4328093	Wiecie co się tam dzieje?	4317669	Вы знаете, что там происходит?
4413058	Znajdę Toma.	3069256	Я найду Тома.
4449157	Dziś jest piątek.	1275197	Сегодня пятница.
4933394	On jest nauczycielem?	1418311	Он учитель?
5147918	Tom pije trzy filiżanki kawy dziennie.	5505143	Том выпивает три чашки кофе в день.
5224067	Powiedz Tomowi, że będziemy potrzebowali więcej czasu.	4655185	Скажи Тому, что нам понадобится больше времени.
5229690	Jesteśmy w Finlandii.	4572102	Мы в Финляндии.
5242451	Co jadłeś?	2307502	Что ты ел?
5247243	Co robi twój syn?	3503294	Что делает твой сын?
5336340	Czy bank jest otwarty?	1134122	Банк открыт?
5406465	Wenus jest najbliższą Ziemi planetą.	3955563	Венера - ближайшая к Земле планета.
5572700	Moje marzenie się spełniło.	5628195	Моя мечта сбылась.
5629833	Tom zapłacił.	4450465	Том заплатил.
5654482	Drżał z zimna.	3048994	Он дрожал от холода.
5659900	Powiedz coś.	2501504	Скажи что-нибудь.
5703558	Twoja śmierć będzie powolna i bolesna.	4859387	Твоя смерть будет медленной и мучительной.
5703733	Moja broda szybko rośnie.	5283885	Моя борода быстро растет.
5703736	Tom ma długą brodę.	3711312	У Тома длинная борода.
5703743	Czy mogę dotknąć twojej brody?	3691321	Можно потрогать твою бороду?
5703744	Tom ma teraz brodę.	3711314	У Тома теперь борода.
5703757	Jeśli filozof nie ma długiej, białej brody, nie ufam mu.	2222555	Если у философа нет длинной белой бороды, я ему не верю.
5706479	To była prawda.	3175216	Это была правда.
7960505	On śpi w butach.	2807086	Он спит в обуви.
7960508	Powiedz jej, że tnę mięso.	7034204	Скажите ей, что я режу мясо.
7960510	Powiedzcie jej, że tnę mięso.	7034204	Скажите ей, что я режу мясо.
7960523	Nie znalazłem antidotum.	6964587	Я не нашёл антидот.
7960525	Nie znalazłem odtrutki.	6964587	Я не нашёл антидот.
7960528	Dużo o niej mówi.	4992396	Он много говорит о ней.
7983146	Nie lubię mojego imienia.	7981267	Мне не нравится моё имя.
3111698	Juanito ma cztery siostry.	3890762	У Хуанито четыре сестры.
3366034	Czuję zapach benzyny.	8017537	Я чувствую запах бензина.
6672118	Pod stołem był czarny kot.	1566726	Под столом был чёрный кот.
6672118	Pod stołem był czarny kot.	3139589	Под столом была чёрная кошка.
8072794	Tomek słucha wyłącznie heavy metalu.	6329001	Том слушает только хеви-метал.
8072796	Powiedz, o kim rozmawialiście?	6329003	Скажите мне, о ком вы говорили.
8072801	Na obiad zjadłem trochę chleba i jajko na miękko.	6329008	На обед я съел немного хлеба и варёное яйцо.
2092136	Dla starych ludzi zmienienie stylu życia jest trudne.	8079256	Старым людям трудно изменить свой образ жизни.
737273	Dlaczego dodałem to zdanie?	8088661	Почему я добавил это предложение?
365136	Nawet nie pożegnał się ze mną.	8088754	Он даже не попрощался со мной.
365136	Nawet nie pożegnał się ze mną.	7829940	Он со мной даже не попрощался.
442808	Dobry początek to połowa roboty.	6046584	Хоро́шее нача́ло полде́ла откача́ло.
442808	Dobry początek to połowa roboty.	3087180	Доброе начало полдела откачало.
8110522	Komputer jest wyłączony.	8110518	Компьютер выключен.
6406160	Jakie są twoje plany na przyszłość?	8111081	Какие у тебя планы на будущее?
970259	Chciałbym czuć się ważny.	8111089	Я хотел бы чувствовать себя важным.
7891489	Nigdy nie płaczę.	8119804	Я никогда не плачу.
5229619	Ryga jest stolicą Łotwy.	2639479	Рига - столица Латвии.
5437853	Tom ma trzy krowy.	5433940	У Тома три коровы.
7881235	Rodzina jest dla mnie ważniejsza, niż praca.	8182399	Семья для меня важнее, чем работа.
6993821	Ona pomogła swoim przyjaciołom.	3901300	Она помогла своим друзьям.
8089856	To nie ja.	1905465	Это не я.
2679436	To mąż mojej siostry. Jest moim szwagrem.	2680238	Он муж моей сестры. Он мой зять.
8205642	Książka może zmienić twoje życie.	8205634	Книга может изменить вашу жизнь.
1769547	Jestem twoim ojcem.	5689838	Я ваш отец.
349369	Nie ma za co.	379409	Пожалуйста.
349369	Nie ma za co.	500016	Не за что.
349369	Nie ma za co.	2363937	Не за что!
4129940	Tom chciałby z tobą porozmawiać.	2594274	Том хотел бы поговорить с тобой.
2912960	Ramię Toma musiało być amputowane.	8282648	Рука Тома должна была быть ампутирована.
571137	Planuję zamieszkać w tym mieście.	1465551	Я собираюсь жить в этом городе.
756381	Gdzie to jest?	5952170	Где оно?
2810311	Jaką gazetę czytasz?	3158414	Какую газету ты читаешь?
3427556	Ona jest muzykologiem.	3428713	Она музыколог.
8333231	We mgle nie możesz widzieć dalej niż 10 metrów.	6163991	В тумане на десять метров вперёд ничего не видно.
1622991	Żeliwo jest stopem żelaza i węgla.	2005718	Чугун — сплав железа и углерода.
8343256	Tom chce to zrobić.	6362968	Том хочет это сделать.
8343257	Już zrobiłem to wcześniej.	3704761	Я уже делал это ранее.
8343258	Tom był w Bostonie trzy razy.	4927947	Том был в Бостон три раза.
366704	Wszystkie psy żyją.	1993695	Все собаки живы.
3129163	To jest moja piosenka!	3500766	Это моя песня!
360459	Chcę żyć.	1446191	Я хочу жить.
365585	Jest baseballistą.	570794	Он бейсболист.
348765	Oto nasza szkoła.	7844252	Вот наша школа.
359880	Pilnuj, szewcze, kopyta.	2925365	Всяк сверчок знай свой шесток.
924570	Wczoraj uczył się cały wieczór.	8388564	Вчера он учился весь вечер.
1564697	Zrobię zadanie domowe.	8388661	Я сделаю домашнее задание.
735417	Nie mają gdzie mieszkać.	6903619	Им негде жить.
8287418	Ten otwór ma dwa metry średnicy.	8401770	Это отверстие два метра в диаметре.
8396958	Czy w kuchni jest ekspres do kawy?	8405375	Есть ли на кухне кофеварка?
744242	Czy w tym sklepie są towary wolnocłowe?	8406163	Есть ли в этом магазине беспошлинные товары?
5437694	Wymień rzeki Arkansas.	8412711	Назови реки в Арканзасе.
353147	Przed śmiercią był niemal ślepy.	8416897	Перед смертью он был почти слепым.
8428337	Jesteśmy ostrożni.	4775868	Мы осторожны.
8428544	List nie doszedł, bo podałeś zły adres.	6286812	Письмо не дошло, потому что ты неправильно написал адрес.
8428545	List nie doszedł, bo zrobiłeś błąd w adresie.	6286812	Письмо не дошло, потому что ты неправильно написал адрес.
6328215	Cena jest dobra.	5635232	Цена хорошая.
8432454	Gdzie jest teraz Tom?	2342001	Где сейчас Том?
364290	Jest wobec mnie bardzo chłodna.	8434220	Она ко мне весьма холодна.
7180709	Niestety, mam odmienne zdanie.	8437864	К сожалению, у меня другое мнение.
5959966	Na tę sprawę mamy odmienne poglądy.	8437866	На эту проблему у нас разные взгляды.
2607544	Oddał krew, by ratować swoją siostrę.	6291841	Он сдал кровь, чтобы спасти свою сестру.
547878	Biegam codziennie.	527094	Я бегаю каждый день.
2235044	Jeden jest wysoki, a drugi niski.	8456774	Один высокий, а другой низкий.
8457943	To jest moja książka.	466743	Это моя книга.
8432823	On przyjdzie.	8458071	Он придёт.
8446168	Pokaż nam drogę!	8458051	Покажи нам дорогу!
1845001	Bardzo ładna dziś pogoda.	6875571	Сегодня очень хорошая погода.
6031095	To jest drzewo wiosną.	4662489	Это дерево весной.
3661082	Co proponujesz?	1772900	Что ты предлагаешь?
8502036	Nie mów Tomowi.	3673359	Не говори Тому.
5014760	To jest wielki problem.	3450449	Это большая проблема.
993951	Mój trener zjada 6 tys. kalorii dziennie.	5151385	Мой тренер ест 6000 калорий в день.
525389	Pojechała do Los Angeles, żeby uczyć się tańca.	8569457	Она уехала в Лос-Анджелес учиться танцевать.
8580242	Wstanę, po mieście chodzić będę, wśród ulic i placów, szukać będę ukochanego mej duszy.	8429779	Встану же я, пойду по городу, по улицам и площадям, и буду искать того, которого любит душа моя.
1012419	Napisał dużo książek o Chinach.	2204743	Он написал много книг о Китае.
3545422	On mówi bez akcentu.	4886734	Он говорит без акцента.
8613833	Czy dobrze się odżywiasz?	8613832	Ты хорошо питаешься?
8616098	Kiedy kupiłaś ten rower?	5654505	Когда ты купила этот велосипед?
8616103	Kiedy kupiłes ten rower?	5654504	Когда ты купил этот велосипед?
8627576	Pająk był czarny, włochaty i ogromny.	8627645	Паук был черным, волосатым и огромным.
8617102	Do widzenia!	396420	До свидания!
531019	Czy ona ma pianino?	6473740	У неё есть пианино?
696440	W ich przypadku była to miłość od pierwszego wejrzenia.	8658543	В их случае это была любовь с первого взгляда.
3851778	Jakiej jesteś narodowości?	3078655	Кто ты по национальности?
8658846	Jakiej narodowości jesteś?	3078655	Кто ты по национальности?
8658854	Przytoczę wam jeszcze jeden przykład.	7828754	Я приведу вам ещё один пример.
8658856	Przytoczę panu jeszcze jeden przykład.	7828754	Я приведу вам ещё один пример.
8658859	Przytoczę pani jeszcze jeden przykład.	7828754	Я приведу вам ещё один пример.
8658860	Podam wam jeszcze jeden przykład.	7828754	Я приведу вам ещё один пример.
8658861	Podam panu jeszcze jeden przykład.	7828754	Я приведу вам ещё один пример.
8658862	Podam pani jeszcze jeden przykład.	7828754	Я приведу вам ещё один пример.
8658864	Masz coś dla mnie?	7903800	У тебя что-то есть для меня?
8658874	Mam inny pomysł.	2636171	У меня есть другая идея.
8658875	Mam nadzieję, że wszyscy wiedzą, co to znaczy.	7108256	Надеюсь, все знают, что это значит.
8658876	Nie chciałem rozczarować swoich rodziców.	4241594	Я не хотел разочаровать своих родителей.
8658882	Powiedz mi, kiedy się urodziłeś.	8172130	Скажи мне, когда ты родился.
8658883	To moje ostatnie ostrzeżenie!	3502940	Это моё последнее предупреждение!
8658888	On jest zdrajcą.	4583064	Он предатель.
8658890	Tom czyta tylko beletrystykę.	2600110	Том читает только беллетристику.
884764	Sydney jest największym miastem w Australii.	3534619	Сидней — самый большой город в Австралии.
8658891	Sydney to największe miasto w Australii.	3534619	Сидней — самый большой город в Австралии.
8658892	Nie mam teraz pod ręką słownika.	1792715	У меня сейчас нет под рукой словаря.
8658893	Nie miałem pojęcia, że należysz do tego klubu.	5141417	Я понятия не имел, что ты состоишь в этом клубе.
8658895	Ta herbata jest zbyt słodka.	1585985	Этот чай слишком сладкий.
8658899	Na stole leżało dużo pieniędzy.	1670764	На столе лежало много денег.
8658902	Wrócę za pół godziny.	2711756	Я вернусь через полчаса.
8658911	Oni mówią po francusku.	4674016	Они говорят по-французски.
8658912	One mówią po francusku.	4674016	Они говорят по-французски.
8658919	Tak, byłem tam dwa albo trzy razy.	8202969	Да, я был там два или три раза.
8660856	On zawsze się spóźniał.	2052859	Он всегда опаздывал.
8661234	Tom nienawidzi tkwić w korku.	5695564	Том ненавидит торчать в пробке.
8661235	Tom nie różni się od innych.	8113954	Том не отличается от других.
8661236	Mam dużo starych książek. Niektóre z nich są dosyć cenne.	8209761	У меня много старинных книг. Некоторые из них довольно ценные.
8661237	Potrzebuję więcej przykładów, żeby zrozumieć, jak słowo jest używane.	8574449	Мне нужно больше примеров, чтобы понять, как слово употребляется.
416477	Ten stolik jest zarezerwowany.	5310246	Этот столик забронирован.
